ID,Title,Episodes,Synopsis,Score,Day_aired,Duration,Genres,Tags,Main Role,Support Role,Url
34665,"Arthdal Chronicles Part 2: The Sky Turning Inside Out, Rising Land (2019)", 6,"Ta Gon has now become the most powerful man in Arthdal. He has an affectionate relationship only with Taealha, the daughter of the rival Hae Tribe, because of their shared ambitions.

Sa Ya has been kept confined in a tower because he is an Igutu, a hybrid between a Saram and Nweantal. Ta Gon chose to spare Sa Ya’s life as a baby in the wars that wiped out all the Nweantals"," 8.7 (scored by 13,131 users)",, 1 hr. 21 min.,"Historical,Romance,Fantasy,Political","War,PowerStruggle,Slavery,GoodTwin/EvilTwin,StrongFemaleLead,Revenge,CharacterDevelopment,Father-DaughterRelationship,StrongMaleLead,PoliticalIntrigue","Song Joong Ki,Jang Dong Gun,Kim Ji Won,Kim Ok Bin,","Kim Eui Sung,Park Hae Joon,",https://mydramalist.com/34665-arthdal-chronicles-season-2
683929,Hometown Cha-Cha-Cha (2021), 16,"After a conflict with her boss, dentist Yoon Hye Jin escapes the city to a seaside village where she'd vacationed to before as a little girl. When she learns the village is without a dentist, she decides to set up her practice there permanently. As the former city-dweller's stiff and guarded demeanor almost immediately rubs the locals the wrong way, in steps the free-spirited jack of all trades, Hong Do Shik. There"," 8.7 (scored by 60,988 users)",, 1 hr. 20 min.,"Comedy,Romance,Life,Drama","NiceMaleLead,NiceFemaleLead,CheerfulMaleLead,HardworkingMaleLead,HardworkingFemaleLead,SmartFemaleLead,OppositesAttract,CharacterDevelopment,Healing,StrongMaleLead","Shin Min Ah,Kim Seon Ho,Lee Sang Yi,","In Gyo Jin,Lee Bong Ryun,Jo Han Chul,",https://mydramalist.com//683929-mr-hong
683929,Hometown Cha-Cha-Cha (2021), 16,"After a conflict with her boss, dentist Yoon Hye Jin escapes the city to a seaside village where she'd vacationed to before as a little girl. When she learns the village is without a dentist, she decides to set up her practice there permanently. As the former city-dweller's stiff and guarded demeanor almost immediately rubs the locals the wrong way, in steps the free-spirited jack of all trades, Hong Do Shik. There"," 8.7 (scored by 60,988 users)",, 1 hr. 20 min.,"Comedy,Romance,Life,Drama","NiceMaleLead,NiceFemaleLead,CheerfulMaleLead,HardworkingMaleLead,HardworkingFemaleLead,SmartFemaleLead,OppositesAttract,CharacterDevelopment,Healing,StrongMaleLead","Shin Min Ah,Kim Seon Ho,Lee Sang Yi,","In Gyo Jin,Lee Bong Ryun,Jo Han Chul,",https://mydramalist.com/683929-mr-hong
53535,The Penthouse: War in Life (2020), 21,"The residents of Hera Palace, a luxury penthouse apartment with 100 floors, have many secrets and hidden ambitions. Sim Su Ryeon, who was born into wealth, is the queen of the penthouse apartment. Cheon Seo Jin, the prima donna of the residence, does all she can to give everything to her daughter. Oh Yoon Hee comes from a poor family background, but she strives to enter high society by becoming the queen"," 8.7 (scored by 25,609 users)",, 1 hr. 25 min.,"Thriller,Mystery,Drama","Motherhood,Revenge,Greed,Jealousy,SchoolBullying,MultipleCouples,RichMaleLead,SchoolRivalry,HighSociety,Mother-DaughterRelationship","Lee Ji Ah,Kim So Yeon,Eugene,","Uhm Ki Joon,Bong Tae Kyu,Shin Eun Kyung,",https://mydramalist.com//53535-penthouse
53535,The Penthouse: War in Life (2020), 21,"The residents of Hera Palace, a luxury penthouse apartment with 100 floors, have many secrets and hidden ambitions. Sim Su Ryeon, who was born into wealth, is the queen of the penthouse apartment. Cheon Seo Jin, the prima donna of the residence, does all she can to give everything to her daughter. Oh Yoon Hee comes from a poor family background, but she strives to enter high society by becoming the queen"," 8.7 (scored by 25,609 users)",, 1 hr. 25 min.,"Thriller,Mystery,Drama","Motherhood,Revenge,Greed,Jealousy,SchoolBullying,MultipleCouples,RichMaleLead,SchoolRivalry,HighSociety,Mother-DaughterRelationship","Lee Ji Ah,Kim So Yeon,Eugene,","Uhm Ki Joon,Bong Tae Kyu,Shin Eun Kyung,",https://mydramalist.com/53535-penthouse
14324,Six Flying Dragons (2015), 50,"A fictional, historical drama about the ambition, rise and fall of real and fictional characters based around Yi Bang Won. Yi Bang Won was the third king of the Joseon Dynasty in Korea and the father of King Se Jong the Great. He helped his father, King Tae Jo, establish the Joseon Dynasty."," 8.7 (scored by 6,338 users)",, 60 min.,"Action,Historical,Drama,Political","Revolution,PowerStruggle,PoliticalIntrigue,Sword-fight,SmartMaleLead,Taejong,Scheme,Taejo,GoryeoDynasty,Bromance","Yoo Ah In,Kim Myung Min,Shin Sae Kyeong,Byun Yo Han,Yoon Kyun Sang,Chun Ho Jin,",,https://mydramalist.com//14324-six-flying-dragons
14324,Six Flying Dragons (2015), 50,"A fictional, historical drama about the ambition, rise and fall of real and fictional characters based around Yi Bang Won. Yi Bang Won was the third king of the Joseon Dynasty in Korea and the father of King Se Jong the Great. He helped his father, King Tae Jo, establish the Joseon Dynasty."," 8.7 (scored by 6,338 users)",, 60 min.,"Action,Historical,Drama,Political","Revolution,PowerStruggle,PoliticalIntrigue,Sword-fight,SmartMaleLead,Taejong,Scheme,Taejo,GoryeoDynasty,Bromance","Yoo Ah In,Kim Myung Min,Shin Sae Kyeong,Byun Yo Han,Yoon Kyun Sang,Chun Ho Jin,",,https://mydramalist.com/14324-six-flying-dragons
680959,The Penthouse Season 2: War in Life (2021), 13,"After successfully framing Oh Yoon Hee, Cheon Seo Jin and Joo Dan Tae decided to get married. Their engagement party is interrupted by Oh Yoon Hee and Ha Yoon Cheol, who has just come back from the United States. As the secrets unveil, the relationships among the people at Hera Palace are entangled, yet another mysterious figure appears and confronts them.

(Source: Wikipedia)"," 8.7 (scored by 20,344 users)",, 1 hr. 15 min.,"Thriller,Mystery,Drama","Revenge,Corruption,HighClassSociety,Greed,Murder,RichMaleLead,Motherhood,SchoolBullying,RichFemaleLead,Jealousy","Kim So Yeon,Eugene,Lee Ji Ah,","Uhm Ki Joon,Yoon Jong Hoon,Shin Eun Kyung,",https://mydramalist.com//680959-the-penthouse-season-2
680959,The Penthouse Season 2: War in Life (2021), 13,"After successfully framing Oh Yoon Hee, Cheon Seo Jin and Joo Dan Tae decided to get married. Their engagement party is interrupted by Oh Yoon Hee and Ha Yoon Cheol, who has just come back from the United States. As the secrets unveil, the relationships among the people at Hera Palace are entangled, yet another mysterious figure appears and confronts them.

(Source: Wikipedia)"," 8.7 (scored by 20,344 users)",, 1 hr. 15 min.,"Thriller,Mystery,Drama","Revenge,Corruption,HighClassSociety,Greed,Murder,RichMaleLead,Motherhood,SchoolBullying,RichFemaleLead,Jealousy","Kim So Yeon,Eugene,Lee Ji Ah,","Uhm Ki Joon,Yoon Jong Hoon,Shin Eun Kyung,",https://mydramalist.com/680959-the-penthouse-season-2
32917,Partners for Justice Season 2 (2019), 32,"In crime and in life, all contact leaves a trace. There is no perfect crime and our hero and heroine have the ultimate cooperation. This drama continues the tale of a forensic scientist and a prosecutor who make the best of teams.

(Source: HanCinema)"," 8.7 (scored by 4,930 users)",, 35 min.,"Mystery,Law,Drama,Medical","ForensicScience,ForensicMedicalExaminerMaleLead,ProsecutorSupportingCharacter,AgeGap[DramaLife],AgeGap[RealLife],ProsecutorFemaleLead,DoctorMaleLead,SerialKillings,Teamwork,RichFemaleLead","Jung Jae Young,Jung Yoo Mi,Oh Man Suk,Noh Min Woo,","Kang Seung Hyun,Park Jun Gyu,",https://mydramalist.com//32917-partners-for-justice-2
32917,Partners for Justice Season 2 (2019), 32,"In crime and in life, all contact leaves a trace. There is no perfect crime and our hero and heroine have the ultimate cooperation. This drama continues the tale of a forensic scientist and a prosecutor who make the best of teams.

(Source: HanCinema)"," 8.7 (scored by 4,930 users)",, 35 min.,"Mystery,Law,Drama,Medical","ForensicScience,ForensicMedicalExaminerMaleLead,ProsecutorSupportingCharacter,AgeGap[DramaLife],AgeGap[RealLife],ProsecutorFemaleLead,DoctorMaleLead,SerialKillings,Teamwork,RichFemaleLead","Jung Jae Young,Jung Yoo Mi,Oh Man Suk,Noh Min Woo,","Kang Seung Hyun,Park Jun Gyu,",https://mydramalist.com/32917-partners-for-justice-2
15999,Moon Lovers: Scarlet Heart Ryeo (2016), 20,"When a total eclipse of the sun takes place, Go Ha Jin is transported back in time to the start of the Goryeo Dynasty of Korea during King Taejo's rule. She wakes up in the body of the 16-year-old Hae Soo and finds herself living in the house of the 8th Prince Wang Wook, who is married to Hae Soo's cousin. She soon befriends several of the princes and meets the ostracized"," 8.7 (scored by 67,499 users)",, 60 min.,"Historical,Romance,Fantasy,Melodrama","GoryeoDynasty,Rivalry,SmartMaleLead,Love/HateRelationship,PowerStruggle,Jealousy,PossessiveMaleLead,SecretRelationship,SiblingRivalry,FirstLove","Lee Joon Gi,IU,Kang Ha Neul,","Hong Jong Hyun,Nam Joo Hyuk,Byun Baek Hyun,",https://mydramalist.com//15999-moon-lovers-scarlet-heart-ryeo
15999,Moon Lovers: Scarlet Heart Ryeo (2016), 20,"When a total eclipse of the sun takes place, Go Ha Jin is transported back in time to the start of the Goryeo Dynasty of Korea during King Taejo's rule. She wakes up in the body of the 16-year-old Hae Soo and finds herself living in the house of the 8th Prince Wang Wook, who is married to Hae Soo's cousin. She soon befriends several of the princes and meets the ostracized"," 8.7 (scored by 67,499 users)",, 60 min.,"Historical,Romance,Fantasy,Melodrama","GoryeoDynasty,Rivalry,SmartMaleLead,Love/HateRelationship,PowerStruggle,Jealousy,PossessiveMaleLead,SecretRelationship,SiblingRivalry,FirstLove","Lee Joon Gi,IU,Kang Ha Neul,","Hong Jong Hyun,Nam Joo Hyuk,Byun Baek Hyun,",https://mydramalist.com/15999-moon-lovers-scarlet-heart-ryeo
21576,While You Were Sleeping (2017), 32,"Nam Hong Ju, endowed with the ability to foresee events, resides with her widowed mother who runs a small restaurant. Despite her gift, she often finds herself powerless to change the outcomes. On the other side of the street, Jung Jae Chan, a rookie prosecutor, and his younger brother Seung Won become their new neighbors. An unusual dream involving Hong Ju, ruthless attorney Lee Yu Beom, and a life-saving intervention leads Jae"," 8.7 (scored by 74,846 users)",, 30 min.,"Mystery,Romance,Drama,Supernatural","Precognition,NiceMaleLead,Murder,TragicPast,FirstLove,ChildhoodAcquaintance,FatedLove,SmartMaleLead,CheerfulMaleLead,EccentricFemaleLead","Bae Suzy,Lee Jong Suk,Jung Hae In,Lee Sang Yeob,","Hwang Young Hee,Shin Jae Ha,",https://mydramalist.com//21576-while-you-were-sleeping
21576,While You Were Sleeping (2017), 32,"Nam Hong Ju, endowed with the ability to foresee events, resides with her widowed mother who runs a small restaurant. Despite her gift, she often finds herself powerless to change the outcomes. On the other side of the street, Jung Jae Chan, a rookie prosecutor, and his younger brother Seung Won become their new neighbors. An unusual dream involving Hong Ju, ruthless attorney Lee Yu Beom, and a life-saving intervention leads Jae"," 8.7 (scored by 74,846 users)",, 30 min.,"Mystery,Romance,Drama,Supernatural","Precognition,NiceMaleLead,Murder,TragicPast,FirstLove,ChildhoodAcquaintance,FatedLove,SmartMaleLead,CheerfulMaleLead,EccentricFemaleLead","Bae Suzy,Lee Jong Suk,Jung Hae In,Lee Sang Yeob,","Hwang Young Hee,Shin Jae Ha,",https://mydramalist.com/21576-while-you-were-sleeping
713549,D.P. Season 2 (2023), 6,"This unfolding story ensues when military desertion arrest squad members (DP), Jun Ho and Ho Yeol, run across absurdities and unchangeable reality on a regular basis.

(Source: Namuwiki; Edited by Krystale Mitaesa at MyDramaList)

~~ Adapted from the webtoon &quot;D.P Dog Day&quot; (D.P 개의 날) by Kim Bo Tong (김보통)."," 8.7 (scored by 9,704 users)",, 50 min.,"Action,Military,Drama","MaleCenteredPlot,Post-traumaticStressDisorder(PTSD),SoldierMaleLead,FightForJustice,BlackComedy,Noir,Bromance,GraphicViolence,Teammates'Relationship,SingerSupportingCharacter","Jung Hae In,Koo Kyo Hwan,Kim Sung Kyun,Son Suk Ku,","Kim Ji Hyun,Ji Jin Hee,",https://mydramalist.com//713549-d-p-season-2
713549,D.P. Season 2 (2023), 6,"This unfolding story ensues when military desertion arrest squad members (DP), Jun Ho and Ho Yeol, run across absurdities and unchangeable reality on a regular basis.

(Source: Namuwiki; Edited by Krystale Mitaesa at MyDramaList)

~~ Adapted from the webtoon &quot;D.P Dog Day&quot; (D.P 개의 날) by Kim Bo Tong (김보통)."," 8.7 (scored by 9,704 users)",, 50 min.,"Action,Military,Drama","MaleCenteredPlot,Post-traumaticStressDisorder(PTSD),SoldierMaleLead,FightForJustice,BlackComedy,Noir,Bromance,GraphicViolence,Teammates'Relationship,SingerSupportingCharacter","Jung Hae In,Koo Kyo Hwan,Kim Sung Kyun,Son Suk Ku,","Kim Ji Hyun,Ji Jin Hee,",https://mydramalist.com/713549-d-p-season-2
28686,The Guest (2018), 16,"Yoon Hwa Pyung, a young psychic born into a shaman family, learns about the powerful demon called &quot;Son&quot; (Guest). The demon has the power to control other demons and allows them to possess weak people. The possessed people then go mad, kill their families, and stab themselves in the eye. Fatefully, Hwa Pyung, Choi Yoon; a young boy born in a religious Catholic family, and Kang Kil Yeong; the daughter of a"," 8.7 (scored by 13,491 users)",, 1 hr. 7 min.,"Thriller,Mystery,Horror,Supernatural","Exorcism,Death,Demon,Shamanism,Murder,StrongFemaleLead,Hot-TemperedMaleLead,Ghost-seeingMaleLead,OrphanFemaleLead,Ghost","Kim Dong Wook,Kim Jae Wook,Jung Eun Chae,","Lee Won Jong,Park Ho San,Ahn Nae Sang,",https://mydramalist.com//28686-hand
28686,The Guest (2018), 16,"Yoon Hwa Pyung, a young psychic born into a shaman family, learns about the powerful demon called &quot;Son&quot; (Guest). The demon has the power to control other demons and allows them to possess weak people. The possessed people then go mad, kill their families, and stab themselves in the eye. Fatefully, Hwa Pyung, Choi Yoon; a young boy born in a religious Catholic family, and Kang Kil Yeong; the daughter of a"," 8.7 (scored by 13,491 users)",, 1 hr. 7 min.,"Thriller,Mystery,Horror,Supernatural","Exorcism,Death,Demon,Shamanism,Murder,StrongFemaleLead,Hot-TemperedMaleLead,Ghost-seeingMaleLead,OrphanFemaleLead,Ghost","Kim Dong Wook,Kim Jae Wook,Jung Eun Chae,","Lee Won Jong,Park Ho San,Ahn Nae Sang,",https://mydramalist.com/28686-hand
34064,Sweet Home (2020), 10,"Following the death of his family in an accident, loner Cha Hyun Soo moves to a new apartment. His quiet life is soon disturbed by strange incidents that start occurring in his apartment, and throughout Korea. As people start to turn into monsters, Hyun Soo and the other residents try to survive.

(Source: Wikipedia)

~~ Adapted from the webtoon “Sweet Home” by Kim Kan Bi and Hwang Young Chan."," 8.7 (scored by 53,935 users)",, 52 min.,"Action,Horror,Drama,Sci-Fi","Monsters,Gore,Survival,CharacterDevelopment,SupernaturalPhenomena,Trauma,AdaptedFromAWebtoon,Paranormal,Death,NiceMaleLead","Song Kang,Lee Jin Wook,Lee Si Young,Lee Do Hyun,Kim Nam Hee,Go Min Si,",,https://mydramalist.com//34064-sweet-home
34064,Sweet Home (2020), 10,"Following the death of his family in an accident, loner Cha Hyun Soo moves to a new apartment. His quiet life is soon disturbed by strange incidents that start occurring in his apartment, and throughout Korea. As people start to turn into monsters, Hyun Soo and the other residents try to survive.

(Source: Wikipedia)

~~ Adapted from the webtoon “Sweet Home” by Kim Kan Bi and Hwang Young Chan."," 8.7 (scored by 53,935 users)",, 52 min.,"Action,Horror,Drama,Sci-Fi","Monsters,Gore,Survival,CharacterDevelopment,SupernaturalPhenomena,Trauma,AdaptedFromAWebtoon,Paranormal,Death,NiceMaleLead","Song Kang,Lee Jin Wook,Lee Si Young,Lee Do Hyun,Kim Nam Hee,Go Min Si,",,https://mydramalist.com/34064-sweet-home
